,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
gmax,1.3627516148594863,1.011627398527026,0.6792185315109529,0.9276039605141522,1.1542428009548575,0.8828861253014154,0.976237749766769,0.7604102428742104,1.258960805747651,0.9499524057293542,0.8469659936478962,0.8413912922087594,1.204905083753061,0.8677695037073494,0.688099088907072,0.9470095681086151
hc,-0.06381652380095663,-0.055087359364172764,-0.2264039291057427,-0.019506643142967954,-0.04518443286421588,-0.01917759607379307,-0.1916280443463452,-0.00024077005087730363,-0.014804920541273676,-0.020792463647716006,-0.037228930447074544,-0.018872047034665176,-0.019615876172260682,-0.05558795071216383,-0.019694322990781762,-0.027260692282210577
ic50,0.004251280711858229,22.95066373630311,1.8083850321218042,236.35849867782989,0.8889596288743477,1138.5046779293634,1.4596167421700366,1324.9963932563023,0.688354476292507,230.4108541665443,0.5323465695499409,236.50881710152987,9.392813821752465,4.537225024883568,9.649654396822342,466.4205549783649
mic,0.005898896425508494,30.51297017182871,5.698437059469142,265.1083601908536,1.135154708920999,1267.9528467864338,3.8689007393279757,1330.8347246540761,0.7462302891391108,256.6902715491952,0.6453715401646702,260.8653617622551,10.520152176161591,6.07832312829723,10.691263391734772,539.1774640387505
g_drugless,1.3627516148594863,1.011627398527026,0.6792185315109529,0.9276039605141522,1.1542428009548575,0.8828861253014154,0.976237749766769,0.7604102428742104,1.258960805747651,0.9499524057293542,0.8469659936478962,0.8413912922087594,1.204905083753061,0.8677695037073494,0.688099088907072,0.9470095681086151
