drug_conc,rate,mic,k,err
0.0,0.6892389793352646,0.09173275159953623,9.612285291898063,0.24584210562022613
0.01,0.7359099627952915,0.09173275159953623,9.612285291898063,0.2253757462967594
0.1,-0.1701491580631522,0.09173275159953623,9.612285291898063,0.022713278110363378
1.0,-0.20150855981636465,0.09173275159953623,9.612285291898063,0.025479434847997837
10.0,-0.18989510661144524,0.09173275159953623,9.612285291898063,0.036929203661292716
100.0,-0.3731157561859748,0.09173275159953623,9.612285291898063,0.03510866365464733
